29;"9781491985571
";https://1lib.limited/book/3515980/5d50aa ;Web Scraping with Python: Collecting More Data from the Modern Web
30;" 978-1108716833
";https://1lib.limited/book/5064269/1c9a1f ;Python by Example: Learning to Program in 150 Challenges
31;"978-1-44934-037-7
";https://1lib.limited/book/2736444/372337 ;Python Cookbook, 3rd Edition: Recipes for Mastering Python 3
32;" 978-1484242667
";https://1lib.limited/book/3681492/07d64c ;Natural Language Processing Recipes: Unlocking Text Data with Machine Learning and Deep Learning using Python
33;ISBN_NULL_5;https://1lib.limited/book/2951868/bf3d1b ;Hacking  Hacking Practical Guide for Beginners (Hacking With Python)
34;" 978-1492041412
";https://1lib.limited/book/5256841/be68ca ;Deep Learning from Scratch: Building with Python from First Principles
35;"9781533598240
";https://1lib.limited/book/3632316/9db29c ;Learning the Pandas Library: Python Tools for Data Munging, Analysis, and Visual
36;ISBN_NULL_6;https://1lib.limited/book/2841722/b34f17 ;Head First Python  A Brain-Friendly Guide
37;"978-1593278786
";https://1lib.limited/book/3643608/07da96 ;Serious Python
38;" 978-1484242391
";https://1lib.limited/book/3640070/5f03d8 ;Learn Keras for Deep Neural Networks: A Fast-Track Approach to Modern Deep Learning with Python
39;"9781548136253
";https://1lib.limited/book/2950584/10f8a1 ;"Python and Hacking Made Simple: Full Beginners Bundle To Master Python &amp; Hacking"
40;"9781719528405
";https://1lib.limited/book/3525633/869f21 ;Machine Learning: Step-by-Step Guide To Implement Machine Learning Algorithms with Python
41;" 9781593275907
";https://1lib.limited/book/2475649/baf4dc ;Black Hat Python: Python Programming for Hackers and Pentesters
42;" 978-3-319-30717-6
";https://1lib.limited/book/2742020/08efc9 ;Python for Probability, Statistics, and Machine Learning
43;" 978-1484239124
";https://1lib.limited/book/3599387/ace85c ;Python Data Analytics: With Pandas, NumPy, and Matplotlib
44;"9781118290279
";https://1lib.limited/book/2089156/1e610b ;Data Structures and Algorithms in Python
45;"9781788295758
";https://1lib.limited/book/3555108/d84346 ;Statistics for Machine Learning: Techniques for exploring supervised, unsupervised, and reinforcement learning models with Python and R
46;" 978-1484241660
";https://1lib.limited/book/3640071/00dfb7 ;Practical Computer Vision Applications Using Deep Learning with CNNs: With Detailed Examples in Python Using TensorFlow and Kivy
47;ISBN_NULL_7;https://1lib.limited/book/4984764/4782a3 ;Hands-On Unsupervised Learning Using Python: How to Build Applied Machine Learning Solutions from Unlabeled Data
48;ISBN_NULL_8;https://1lib.limited/book/3642068/da7d8c ;Building Chatbots with Python: Using Natural Language Processing and Machine Learning
49;ISBN_NULL_9;https://1lib.limited/book/2564640/2e1807 ;The Python Book: The Ultimate Guide to Coding with Python
50;ISBN_NULL_10;https://1lib.limited/book/5322235/770c72 ;Learn TensorFlow 2.0: Implement Machine Learning And Deep Learning Models With Python
51;ISBN_NULL_11;https://1lib.limited/book/3606239/b8af58 ;Applied Text Analysis with Python: Enabling Language-Aware Data Products with Machine Learning
52;ISBN_NULL_12;https://1lib.limited/book/3314119/861539 ;"s Course to Learning Python Programming in Under 12 Hours"")"
53;ISBN_NULL_13;https://1lib.limited/book/3602257/ae26ce ;Learn to Program with Python 3: A Step-by-Step Guide to Programming
54;ISBN_NULL_14;https://1lib.limited/book/3672683/847426 ;Python for Finance: Mastering Data-Driven Finance
55;ISBN_NULL_15;https://1lib.limited/book/2739951/aeeb06 ;Introducing Data Science: Big Data, Machine Learning, and more, using Python tools
56;ISBN_NULL_16;https://1lib.limited/book/2159065/1a5e51 ;Learning Python: powerful object-oriented programming
57;ISBN_NULL_17;https://1lib.limited/book/2487850/036cf0 ;Understanding Network Hacks: Attack and Defense with Python
58;"9781491920510
";https://1lib.limited/book/2695682/9eacb1 ;"Data Visualization with Python and JavaScript: Scrape, Clean, Explore &amp; Transform Your Data"
59;ISBN_NULL_18;https://1lib.limited/book/5342870/b00ad1 ;Python: Learn Python in One Day and Learn It Well. Python for Beginners with Hands-on Project. (Learn Coding Fast with Hands-On Project Book 1)
60;" 978-1491991732
";https://1lib.limited/book/3658054/eb3c50 ;Flask Web Development: Developing Web Applications with Python
61;ISBN_NULL_19;https://1lib.limited/book/2843422/bc08e9 ;Data Structure and Algorithmic Thinking with Python  Data Structure and Algorithmic Puzzles
62;" 978-1617296086
";https://1lib.limited/book/5326898/bfff35 ;Practices of the Python Pro
63;"9781789349757
";https://1lib.limited/book/4991719/78b227 ;Mastering OpenCV 4 with Python : A Practical Guide Covering Topics from Image Processing, Augmented Reality to Deep Learning with OpenCV 4 and Python 3. 7.
64;ISBN_NULL_20;https://1lib.limited/book/3559375/00e406 ;Deep Learning for Computer Vision with Python
65;"9781465461889
";https://1lib.limited/book/3384786/e5172e ;Coding Projects in Python
66;" 9781098525729
";https://1lib.limited/book/5002206/718dbb ;"Learn Python Programming: Write code from scratch in a clear &amp; concise way, with a complete basic course. From beginners to intermediate, an hands-on project with examples, to follow step by step"
67;"978-1-4987-7387-4
";https://1lib.limited/book/3319033/f8ddad ;Introduction to Modeling and Simulation with MATLAB\\xc2\\xae and Python
68;"9781593276409
";https://1lib.limited/book/2604773/334f07 ;Doing Math with Python: Use Programming to Explore Algebra, Statistics, Calculus, and More!
69;"978-1-59327-992-9
";https://1lib.limited/book/5342891/c5ae7c ;Automate the boring stuff with python 2nd edition
70;"9781788294195
";https://1lib.limited/book/3413340/2eb247 ;Practical time series analysis: master time series data processing, visualization, and modeling using Python
71;ISBN_NULL_21;https://1lib.limited/book/5220424/662bb3 ;Statistical Methods for Machine Learning: Discover How to Transform Data into Knowledge with Python
72;"9780134123486
";https://1lib.limited/book/3367049/66fb4a ;Learn More Python 3 the Hard Way: The Next Step for New Python Programmers
73;" 9781593278229
";https://1lib.limited/book/3659314/8a91b4 ;Cracking Codes with Python: An Introduction to Building and Breaking Ciphers
74;" 978-1-4842-2541-7
";https://1lib.limited/book/2867857/d2635b ;Beginning Ethical Hacking with Python
75;ISBN_NULL_22;https://1lib.limited/book/3647669/1bab65 ;Deep learning with python
76;"9781484235812
";https://1lib.limited/book/3504110/25c7a7 ;Practical Web Scraping for Data Science: Best Practices and Examples with Python
77;"978-1-78953-136-7
";https://1lib.limited/book/5234631/ead855 ;mastering object-oriented python
78;" 9783030185442
";https://1lib.limited/book/5210867/a76a1d ;Python for Probability, Statistics, and Machine Learning
79;" 978-1-4302-3238-4
";https://1lib.limited/book/916691/af385f ;Python Algorithms: Mastering Basic Algorithms in the Python Language
80;" 978-1788831000
";https://1lib.limited/book/3599388/765a7f ;Qt5 Python GUI Programming Cookbook: Building responsive and powerful cross-platform applications with PyQt
81;"9781484234617
";https://1lib.limited/book/3504100/1778c0 ;Beginning Robotics with Raspberry Pi and Arduino: Using Python and OpenCV
82;"9781491939369
";https://1lib.limited/book/2647634/4e1291 ;Think Python: How to Think Like a Computer Scientist
83;"9781838989323
";https://1lib.limited/book/5444952/62e8ea ;Django 3 By Example: Build powerful and reliable Python web applications from scratch
84;" 978-1119575993
";https://1lib.limited/book/4999553/6d187a ;Essential Algorithms: A Practical Approach to Computer Algorithms Using Python and C#
85;ISBN_NULL_23;https://1lib.limited/book/2863306/98cc48 ;Python Programming.  Python Programming for Beginners, Python Programming for Intermediates
86;"9780521191326
";https://1lib.limited/book/462425/5f8183 ;Numerical Methods in Engineering with Python
87;" 9783030168773
";https://1lib.limited/book/5278177/c6fd1b ;Programming For Computations - Python: A Gentle Introduction To Numerical Simulations With Python 3.6
88;"9781119561934
";https://1lib.limited/book/5276272/95c188 ;Machine Learning with Spark\\xe2\\x84\\xa2 and Python\\xc2\\xae: Essential Techniques for Predictive Analytics
89;"978񩨃8995�817�1
";https://1lib.limited/book/3641991/02525f ;Applied Data Science with Python and Jupyter
90;"9780596516499
";https://1lib.limited/book/755716/be52d7 ;Natural Language Processing with Python
91;"9781593277956
";https://1lib.limited/book/3362147/498f19 ;Invent Your Own Computer Games with Python
92;" 978-1789134803
";https://1lib.limited/book/3695529/6b4930 ;Internet of Things Programming Projects: Build modern IoT solutions with the Raspberry Pi 3 and Python
93;" 978-1788623315
";https://1lib.limited/book/3706041/d2c4f2 ;Learning Robotics using Python: Design, simulate, program, and prototype an autonomous mobile robot using ROS, OpenCV, PCL, and Python
94;ISBN_NULL_24;https://1lib.limited/book/5206515/11b07b ;Machine Learning Mastery with Python: Understand Your Data, Create Accurate Models and Work Projects End-To-End
95;ISBN_NULL_25;https://1lib.limited/book/5288427/a89fa8 ;"Django for Professionals: Production Websites with Python &amp; Django"
96;"9781787285217
";https://1lib.limited/book/3524989/5646dd ;Python Web Scraping Cookbook: Over 90 proven recipes to get you scraping with Python, micro services, Docker and AWS
97;ISBN_NULL_26;https://1lib.limited/book/4975325/59cbd8 ;Hands-On Penetration Testing with Python Enhance your ethical hacking skills to build automated and intelligent systems
98;ISBN_NULL_27;https://1lib.limited/book/3687303/595f16 ;Python Graphics: A Reference for Creating 2D and 3D Images
99;ISBN_NULL_28;https://1lib.limited/book/946844/b1b9a8 ;Financial Modelling in Python (The Wiley Finance Series)
100;ISBN_NULL_29;https://1lib.limited/book/610566/04930f ;Gray Hat Python: Python Programming for Hackers and Reverse Engineers
101;ISBN_NULL_30;https://1lib.limited/book/3311443/7a0126 ;Pandas for Everyone.  Python Data Analysis
102;ISBN_NULL_31;https://1lib.limited/book/3653550/a0ecde ;Impractical Python Projects: Playful Programming Activities to Make You Smarter
103;ISBN_NULL_32;https://1lib.limited/book/3691818/76184f ;Coding Games in Python
104;ISBN_NULL_33;https://1lib.limited/book/2740843/6cf9f9 ;Convolutional Neural Networks in Python: Master Data Science and Machine Learning with Modern Deep Learning in Python, Theano, and TensorFlow (Machine Learning in Python)
105;ISBN_NULL_34;https://1lib.limited/book/3411055/2856c4 ;Introduction to Computation and Programming Using Python: With Application to Understanding Data
106;ISBN_NULL_35;https://1lib.limited/book/4977600/afba24 ;Python Machine Learning
107;ISBN_NULL_36;https://1lib.limited/book/5287381/35e76f ;Learn Algorithmic Trading: Build and deploy algorithmic trading systems and strategies using Python and advanced data analysis
108;ISBN_NULL_37;https://1lib.limited/book/5288428/ac2f5b ;"Django for APIs: Build Web APIs with Python &amp; Django"
109;ISBN_NULL_38;https://1lib.limited/book/5248319/f7668e ;Machine Learning Pocket Reference: Working with Structured Data in Python
110;ISBN_NULL_39;https://1lib.limited/book/2872008/223a4d ;Introduction to numerical programming: a practical guide for scientists and engineers using Python and C/C++
111;ISBN_NULL_40;https://1lib.limited/book/5445228/f90f68 ;Introduction to Time Series Forecasting with Python: How to Prepare Data and Develop Models to Predict the Future
112;ISBN_NULL_41;https://1lib.limited/book/4980857/a17f00 ;Practical Machine Learning and Image Processing: For Facial Recognition, Object Detection, and Pattern Recognition Using Python
113;ISBN_NULL_42;https://1lib.limited/book/1311894/b334dc ;Violent Python: A Cookbook for Hackers, Forensic Analysts, Penetration Testers and Security Engineers
114;ISBN_NULL_43;https://1lib.limited/book/5288620/4328b7 ;Data Mining for Business Analytics: Concepts, Techniques and Applications in Python
115;ISBN_NULL_44;https://1lib.limited/book/2224953/379262 ;"s guide to cryptography and computer programming with Python"")"
116;ISBN_NULL_45;https://1lib.limited/book/5325854/b193bd ;Python Data Science: The Ultimate Handbook for Beginners on How to Explore NumPy for Numerical Data, Pandas for Data Analysis, IPython, Scikit-Learn and Tensorflow for Machine Learning and Business
117;ISBN_NULL_46;https://1lib.limited/book/2372277/cc06ff ;Problem Solving with Algorithms and Data Structures Using Python SECOND EDITION
118;ISBN_NULL_47;https://1lib.limited/book/2725893/60d811 ;Computational Physics: Problem Solving with Python
119;ISBN_NULL_48;https://1lib.limited/book/3599068/9857c8 ;Elements of Programming Interviews in Python: The Insiders\\xe2\\x80\\x99 Guide
120;ISBN_NULL_49;https://1lib.limited/book/3692228/51bc86 ;Image Operators: Image Processing in Python
121;ISBN_NULL_50;https://1lib.limited/book/3420300/0dd593 ; Reinforcement Learning : With Open AI, TensorFlow and Keras Using Python
122;ISBN_NULL_51;https://1lib.limited/book/3676951/3d1fce ;Fluent Python: Clear, Concise, and Effective Programming
123;ISBN_NULL_52;https://1lib.limited/book/3642069/6ad6eb ;Practical Quantum Computing for Developers: Programming Quantum Rigs in the Cloud using Python, Quantum Assembly Language and IBM QExperience
124;ISBN_NULL_53;https://1lib.limited/book/5220594/8b1d6a ;Intelligent Projects Using Python: 9 real-world AI projects leveraging machine learning and deep learning with TensorFlow and Keras
125;"9781484236840
";https://1lib.limited/book/3606242/b2b146 ;Deep Learning for Natural Language Processing: Creating Neural Networks with Python
126;ISBN_NULL_54;https://1lib.limited/book/5005189/f7c6c0 ;XGBoost with Python
127;"9781788833929
";https://1lib.limited/book/3514707/7f0cb2 ;Django RESTful Web Services: The easiest way to build Python RESTful APIs and web services with Django
128;"9780134546933
";https://1lib.limited/book/3704486/5bd51f ;Pandas for Everyone: Python Data Analysis
129;"9798606811946
";https://1lib.limited/book/5458211/fed892 ;Python 3 : 400 exercises and solutions for beginners
130;ISBN_NULL_55;https://1lib.limited/book/3629128/8c245d ;Keras Deep Learning Cookbook: Over 80 Recipes for Implementing Deep Neural Networks in Python
131;"978-1-78980-889-6
";https://1lib.limited/book/5216086/74734e ;Expert Python Programming
132;" 978-0128125205
";https://1lib.limited/book/3640872/7b7be1 ;Bioinformatics Algorithms: Design and Implementation in Python
133;"978-1-4842-5355-7
";https://1lib.limited/book/5397996/6aa85e ;Python Projects for Beginners: A Ten-Week Bootcamp Approach to Python Programming
134;"9780134692883
";https://1lib.limited/book/3361170/534d9a ;Learn Python 3 the Hard Way - Rough Cuts
135;ISBN_NULL_56;https://1lib.limited/book/3608321/f88298 ;Hands-On Transfer Learning with Python Implement Advanced Deep Learning and Neural Network Models Using TensorFlow and Keras
136;" 978-3030188726
";https://1lib.limited/book/5213548/e3d302 ;The Python Workbook: A Brief Introduction with Exercises and Solutions
137;"978-1-78588-685-0
";https://1lib.limited/book/2734565/43c7e8 ;Expert Python Programming, 2nd Edition: Become an ace Python programmer by learning best coding practices and advance-level concepts with Python 3.5
138;"978-1-4842-3516-4
";https://1lib.limited/book/3579919/8057f9 ;Deep Learning with Applications Using Python: Chatbots and Face, Object, and Speech Recognition with Tensorflow and Keras
139;ISBN_NULL_57;https://1lib.limited/book/5421678/baea98 ;Generative Adversarial Networks with Python
140;" 9781786462589
";https://1lib.limited/book/3595808/aa4edf ;Python Web Scraping: Hands-on data scraping and crawling using PyQT, Selnium, HTML and Python
141;"9781491922873
";https://1lib.limited/book/3608285/7be7fe ;Elegant Scipy: The Art of Scientific Python
142;" 978-1680502688
";https://1lib.limited/book/3694923/796ad5 ;Practical Programming: An Introduction to Computer Science Using Python 3.6
143;"9781119037996
";https://1lib.limited/book/2600449/eccc29 ;Derivatives Analytics with Python: Data Analysis, Models, Simulation, Calibration and Hedging
144;" 9781119547662
";https://1lib.limited/book/3705316/5dfa26 ;Python for Data Science, 2nd Edition
145;" 9781491958674
";https://1lib.limited/book/3356357/b28d57 ;Test-Driven Development with Python: Obey the Testing Goat: Using Django, Selenium, and JavaScript
146;"978-1787286382
";https://1lib.limited/book/3554247/be5db7 ;Scikit-Learn Cookbook: Over 80 Recipes for Machine Learning in Python With Scikit-Learn
147;"9781593277338
";https://1lib.limited/book/2619493/38b365 ;Python Playground: Geeky Projects for the Curious Programmer
148;" 9780134845623
";https://1lib.limited/book/5007915/54c730 ;Machine Learning with Python for Everyone
149;"9781449316549
";https://1lib.limited/book/1291523/a76e85 ;Programming Computer Vision with Python: Tools and algorithms for analyzing images
150;"9781491901427
";https://1lib.limited/book/2563848/fbbf4b ;Data Science from Scratch: First Principles with Python
151;"9781593274078
";https://1lib.limited/book/1311955/01712e ;Python for Kids: A Playful Introduction to Programming
152;ISBN_NULL_58;https://1lib.limited/book/3571225/20fdc4 ;A Smarter Way to Learn Python: Learn it faster. Remember it longer.
153;"9781789957327
";https://1lib.limited/book/3668588/7ccdcf ;Python Beginners Guide to Artificial Intelligence
154;" 9781484234501
";https://1lib.limited/book/3703208/9ccaa8 ;Advanced Data Analytics Using Python: With Machine Learning, Deep Learning and NLP Examples
155;" 9781590282755
";https://1lib.limited/book/3405239/5a87e0 ;Python Programming: An Introduction to Computer Science
156;ISBN_NULL_59;https://1lib.limited/book/5266367/170b3d ;Python (2nd Edition): Learn Python in One Day and Learn It Well. Python for Beginners with Hands-on Project. (Learn Coding Fast with Hands-On Project Book 1)
157;"9781491957660
";https://1lib.limited/book/3366867/90bceb ;Python for Data Analysis: Data Wrangling with Pandas, NumPy, and IPython
158;" 978-1783553112
";https://1lib.limited/book/3685501/4a6eaf ;Python Machine Learning By Example: The Easiest Way to Get into Machine Learning
159;"9781786468161
";https://1lib.limited/book/3525719/ed4cdc ;Python Programming Blueprints: Build nine projects by leveraging powerful frameworks such as Flask, Nameko, and Django
160;"9780134846019
";https://1lib.limited/book/3682978/03cb7b ;Data Analytics with Spark Using Python
161;" 978-1292225753
";https://1lib.limited/book/3602131/010721 ;Starting Out with Python, Global Edition
162;"9781789130263
";https://1lib.limited/book/3602576/e04eec ;Mastering Python networking : your one-stop solution to using Python for network automation, DevOps, and test-driven development
163;" 9781484237328
";https://1lib.limited/book/3592706/0c0fe6 ;Applied Natural Language Processing with Python: Implementing Machine Learning and Deep Learning Algorithms for Natural Language Processing
164;" 978-1788622011
";https://1lib.limited/book/3655462/b894c7 ;Hands-On Software Engineering with Python: Move beyond basic programming and construct reliable and efficient software with complex code
165;"9781838987428
";https://1lib.limited/book/5422789/495673 ;Django 3 Web Development Cookbook: Actionable solutions to common problems in Python web development
166;"9781788832922
";https://1lib.limited/book/3698169/9fa9b9 ;Python Robotics Projects: Build smart and collaborative robots using Python
167;"9780691170503
";https://1lib.limited/book/2615679/f5fe36 ;"s Guide to Python for Physical Modeling"")"
168;ISBN_NULL_60;https://1lib.limited/book/5424860/140ad8 ;Deep Learning for Time Series Forecasting - Predict the Future with MLPs, CNNs and LSTMs in Python
169;"9780521720090
";https://1lib.limited/book/2573588/01aafc ;Python Programming for Biology: Bioinformatics and Beyond
170;"978-1-49193-936-9
";https://1lib.limited/book/2737524/36f8a7 ;Think Python, 2nd Edition: How to Think Like a Computer Scientist
171;"9781593278786
";https://1lib.limited/book/3709710/9e8e08 ;Serious Python: Black-Belt Advice on Deployment, Scalability, Testing, and More
172;" 9781484239247
";https://1lib.limited/book/3593860/903a72 ;Website Scraping with Python: Using BeautifulSoup and Scrapy
173;"9781540809087
";https://1lib.limited/book/3384619/151acf ;Deep Time Series Forecasting with Python: An Intuitive Introduction to Deep Learning for Applied Time Series Modeling
174;"9780470618295
";https://1lib.limited/book/1192814/2d7e45 ;Data Structures and Algorithms Using Python
175;"9781491945285
";https://1lib.limited/book/2481325/ffc896 ;Python for Finance: Analyze Big Financial Data
176;" 978-1787128422
";https://1lib.limited/book/3680014/10dd8f ;Deep Learning with Keras: Implementing deep learning models and neural networks with the power of Python
177;ISBN_NULL_61;https://1lib.limited/book/5225519/8946f2 ;Hands-On Unsupervised Learning Using Python: How to Build Applied Machine Learning Solutions from Unlabeled Data
178;"978-0-13-403428-7
";https://1lib.limited/book/3619239/10f9a5 ;Effective Python: 59 Specific Ways to Write Better Python
179;"9780429446610
";https://1lib.limited/book/5495912/4886de ;Advanced Data Science and Analytics with Python
180;ISBN_NULL_62;https://1lib.limited/book/5256907/ced2a5 ;Trading Evolved: Anyone can Build Killer Trading Strategies in Python
181;ISBN_NULL_63;https://1lib.limited/book/2799192/dccb48 ;Python for Everybody  Exploring Data in Python 3
182;" 978-1492051367
";https://1lib.limited/book/5286480/48b235 ;Introducing Python: Modern Computing in Simple Packages
183;ISBN_NULL_64;https://1lib.limited/book/2740800/2afbbd ;Natural Language Processing in Python: Master Data Science and Machine Learning for spam detection, sentiment analysis, latent semantic analysis, and article spinning (Machine Learning in Python)
184;"978-1-4842-3784-7
";https://1lib.limited/book/3573383/0899ee ;Practical Docker with Python
185;"9781492072942
";https://1lib.limited/book/5524607/1e8e36 ;Practical Statistics for Data Scientists: 50+ Essential Concepts Using R and Python
186;" 978-1787125490
";https://1lib.limited/book/3647627/667c74 ;Opencv: Computer Vision Projects with Python
187;"9781788835886
";https://1lib.limited/book/3560811/f525ae ;Python GUI programming with Tkinter
188;"  9781491933176
";https://1lib.limited/book/2764498/8bd61a ;The Hitchhiker\\xe2\\x80\\x99s Guide to Python: Best Practices for Development
189;"9781787125698
";https://1lib.limited/book/3358884/7d522c ;Python for Finance
190;" 978-1484243848
";https://1lib.limited/book/3712833/c8b7bd ;Pro Python 3: Features and Tools for Professional Development
191;"9780321680563
";https://1lib.limited/book/681708/9f1eb6 ;Programming in Python 3: A Complete Introduction to the Python Language
192;" 9783030259433
";https://1lib.limited/book/5321128/f56e44 ;Advanced Guide To Python 3 Programming
193;"978-0-13-485398-7
";https://1lib.limited/book/5300161/484ce1 ;Effective Python 90 Specific Ways to Write Better Python 2nd Edition
194;" 978-1-4842-2787-9
";https://1lib.limited/book/3394017/df601d ; Beginning Django: Web Application Development and Deployment with Python
195;"9781788830232
";https://1lib.limited/book/4994709/c69ce9 ;Python network programming : conquer all your networking challenges with the powerful Python language
196;"9781449355739
";https://1lib.limited/book/2272701/59531b ;Learning Python, 5th Edition
197;ISBN_NULL_65;https://1lib.limited/book/3717727/1fcf4c ;Powershell and Python Together: Targeting Digital Investigations
198;ISBN_NULL_66;https://1lib.limited/book/660071/40bede ;"s Guide to Programming Using the Python Language"")"
199;ISBN_NULL_67;https://1lib.limited/book/4976734/04bb61 ;Introduction to GIS programming and fundamentals with Python and ArcGIS\\xc2\\xae
200;ISBN_NULL_68;https://1lib.limited/book/5226734/9e82bb ;A Beginners Guide To Python 3 Programming
201;ISBN_NULL_69;https://1lib.limited/book/3608882/2c4149 ;Hands-On Markov Models with Python
202;ISBN_NULL_70;https://1lib.limited/book/3647504/4d09d5 ;Machine Learning for OpenCV: Intelligent image processing with Python
203;ISBN_NULL_71;https://1lib.limited/book/5275575/e1bc68 ;Fundamentals Of Python: Data Structures
204;ISBN_NULL_72;https://1lib.limited/book/2940452/35177d ;Mastering Machine Learning with Python in Six Steps: A Practical Implementation Guide to Predictive Data Analytics Using Python
205;ISBN_NULL_73;https://1lib.limited/book/5517615/dfeda2 ;Machine Learning With Python For Everyone
206;ISBN_NULL_74;https://1lib.limited/book/2838917/6b5d40 ;Genetic Algorithms with Python
207;" 978-1789618518
";https://1lib.limited/book/5396066/b413f1 ;Python for Finance Cookbook: Over 50 recipes for applying modern Python libraries to quantitative finance to analyze data
208;"978-3-31913-071-2
";https://1lib.limited/book/2734410/3ae5a8 ;Data Structures and Algorithms with Python: Undergraduate Topics in Computer Science
209;" 9781787289321
";https://1lib.limited/book/3606241/b6920f ;Natural Language Processing with Python Cookbook: Over 60 recipes to implement text analytics solutions using deep learning principles
210;"9780511128103
";https://1lib.limited/book/444943/8c3112 ;Numerical Methods in Engineering With Python
211;"978-1-78398-510-4
";https://1lib.limited/book/2735402/e48eff ;Mastering pandas for Finance: Master pandas, an open source Python Data Analysis Library, for financial data analysis
212;"9781788836524
";https://1lib.limited/book/3695207/5a2496 ;Hands-On Reinforcement Learning with Python: Master reinforcement and deep reinforcement learning using OpenAI Gym and TensorFlow
213;" 978-1484241127
";https://1lib.limited/book/3646646/87b3f8 ;Python for Data Mining Quick Syntax Reference
214;"9781492041139
";https://1lib.limited/book/5371810/bf6c13 ;Data Science from Scratch: First Principles with Python
215;"9781839213106
";https://1lib.limited/book/5409914/ec1819 ;Pandas 1.x Cookbook: Practical recipes for scientific computing, time series analysis, and exploratory data analysis using Python
216;ISBN_NULL_75;https://1lib.limited/book/5242222/716a97 ;"s Guide to Natural Language Processing"")"
217;"9781787286214
";https://1lib.limited/book/3521322/b940f2 ;Building Django 2.0 Web Applications: Create enterprise-grade, scalable Python web applications easily with Django 2.0
218;"978-1617296239
";https://1lib.limited/book/5395670/79b2c5 ;Mastering Large Datasets with Python: Parallelize and Distribute Your Python Code
219;" 978-1789133806
";https://1lib.limited/book/3601176/af552d ;Python Automation Cookbook: Explore the world of automation using Python recipes that will enhance your skills
